module,type,name,res_id,src,value,comments
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_availability_warning,Availability Warning,Peringatan Ketersediaan,
website_sale,model,"website.menu,name",website_sale.menu_shop,Beranda,Beranda,
website_sale,code,addons/website_sale/static/src/xml/website_sale_dashboard.xml,21,Best Sellers,Penjualan terbaik,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.bill_to,Bill To:,Pembayaran kepada:,
website_sale,model,"ir.ui.view,arch_db",website_sale.checkout,Billing Address,Alamat tagihan,
website_sale,model,"ir.ui.view,arch_db",website_sale.wizard_checkout,"Billing<span class=""chevron""/>","Penagihan<span class=""chevron""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Can take up to several days to receive the money,Bisa memakan waktu hingga beberapa hari untuk menerima uang,
website_sale,model,"ir.model.fields,field_description",website_sale.field_sale_order_cart_quantity,Cart Quantity,Keranjang Quantity,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Cash amount or percentage discounts,Jumlah uang tunai atau persentase diskon,
website_sale,model,"ir.ui.menu,name",website_sale.menu_catalog,Catalog,Katalog,
website_sale,model,"ir.ui.view,arch_db",website_sale.sort,Catalog price: decreasing order,Harga katalog: pesanan menurun,
website_sale,model,"ir.ui.view,arch_db",website_sale.sort,Catalog price: increasing order,Harga katalog: pesanan meningkat,
website_sale,model,"ir.actions.act_window,help",website_sale.product_public_category_action,"Categories are used to browse your products through the
            touchscreen interface.","Kategori digunakan untuk menjelajahi produk Anda melalui
            antarmuka layar sentuh. ",
website_sale,model,"ir.model.fields,help",website_sale.field_product_product_public_categ_ids,"Categories can be published on the Shop page (online catalog grid) to help customers find all the items within a category. To publish them, go to the Shop page, hit Customize and turn *Product Categories* on. A product can belong to several categories.","Kategori dapat dipublikasikan di halaman Toko (kisi katalog online) untuk membantu pelanggan menemukan semua item dalam kategori. Untuk mempublikasikannya, buka halaman Toko, tekan Kustomisasi dan aktifkan * Kategori Produk *. Sebuah produk dapat termasuk dalam beberapa kategori. ",
website_sale,model,"ir.model.fields,help",website_sale.field_product_template_public_categ_ids,"Categories can be published on the Shop page (online catalog grid) to help customers find all the items within a category. To publish them, go to the Shop page, hit Customize and turn *Product Categories* on. A product can belong to several categories.","Kategori dapat dipublikasikan di halaman Toko (kisi katalog online) untuk membantu pelanggan menemukan semua item dalam kategori. Untuk mempublikasikannya, buka halaman Toko, tekan Kustomisasi dan aktifkan * Kategori Produk *. Sebuah produk dapat termasuk dalam beberapa kategori. ",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Change,Ubah,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_child_id,Children Categories,Kategori anak,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,37,Choose an image from the library.,Pilih gambar dari perpustakaan.,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.address,City,Kota,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Click <i>'New'</i> in the top-right corner to create your first product.,Klik <i>'Baru'</i> di pojok kanan atas untuk membuat produk pertama Anda.,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,33,Click here to set an image describing your product.,Klik di sini untuk mengatur gambar yang menjelaskan produk Anda.,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Click here to unfold a Good Product Page,Klik di sini untuk membuka Halaman Produk yang Baik,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,42,Click on <b>Save</b> to add the image to the product description.,Klik <b>Simpan</b> untuk menambahkan gambar ke deskripsi produk.,openerp-web
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,23,Click on <em>Continue</em> to create the product.,Klik <em>Lanjut</em> untuk membuat produk.,openerp-web
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,57,Click on this button so your customers can see it.,Klik tombol ini agar pelanggan Anda dapat melihatnya.,openerp-web
website_sale,model,"ir.actions.act_window,help",website_sale.product_public_category_action,Click to define a new category.,Klik untuk mendefinisikan kategori baru.,
website_sale,selection,"product.attribute,type",0,Color,Warna,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Community &amp; Enterprise users:,Pengguna Komunitas &amp; Enterprise:,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Company Name,Nama Perusahaan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Configure your delivery methods (pricing, destinations)","Konfigurasi metode pengiriman Anda (harga, tujuan)",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Configure your pricelists,Konfigurasi daftar harga Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,Confirm,Konfirmasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.checkout,"Confirm <span class=""fa fa-long-arrow-right""/>","Konfirmasi <span class=""fa fa-long-arrow-right""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Confirm Order,konfirmasi Order,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,"Confirm Order <span class=""fa fa-long-arrow-right""/>","Konfirmasi pemesanan <span class=""fa fa-long-arrow-right""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.wizard_checkout,"Confirmation<span class=""chevron""/>","Konfirmasi<span class=""chevron""/>",
website_sale,model,"ir.model,name",website_sale.model_res_country,Country,Negara,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Country,Negara,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Country...,Negara,
website_sale,model,"ir.ui.view,arch_db",website_sale.reduction_code,Coupon Code,Kode kupon,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Create tax mapping for foreign customers,Buat pemetaan pajak untuk pelanggan asing,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Create your product items,Buat produk Anda,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_create_uid,Created by,Dibuat oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_create_uid,Created by,Dibuat oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_create_uid,Created by,Dibuat oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_create_date,Created on,Dibuat pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_create_date,Created on,Dibuat pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_create_date,Created on,Dibuat pada,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Currencies,Mata Uang,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Customer Segments,Segmen pelanggan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Customers review:,Ulasan pelanggan:,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery_dhl,DHL integration,DHL integrasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Dapatkan diskon sekarang juga dengan berbelanja di Isi Kulkasku.,Dapatkan diskon sekarang juga dengan berbelanja di Isi Kulkasku.,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_currency_id,Default Currency,Mata Uang bawaan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_pricelist_id,Default Pricelist,Bawaan Pricelist,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,Default Sales Team,Tim Penjualan bawaan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,Default Salesperson,Penjual Standar,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Default mode,Mode default,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Delivery Strategy,Strategi Pengiriman,
website_sale,selection,"website.config.settings,sale_delivery_settings",0,Delivery methods are only used internally: the customer doesn't pay for shipping costs,Metode pengiriman hanya digunakan secara internal: pelanggan tidak membayar biaya pengiriman,
website_sale,selection,"website.config.settings,sale_delivery_settings",0,Delivery methods are selectable on the website: the customer pays for shipping costs,Metode pengiriman dapat dipilih di situs web: pelanggan membayar biaya pengiriman,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Depending on your state or country, you are required to collect sales taxes with either the rate at buyer’s address (destination-based) or the rate effective at your office or warehouse's address (origin-based).","Bergantung pada negara bagian atau negara Anda, Anda diwajibkan untuk memungut pajak penjualan dengan tarif di alamat pembeli (berbasis tujuan) atau tarif yang berlaku di kantor atau alamat gudang Anda (berbasis asal).",
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_description,Description for the website,Deskripsi untuk website,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_description,Description for the website,Deskripsi untuk website,
website_sale,model,"ir.model.fields,help",website_sale.field_product_product_website_sequence,Determine the display order in the Website E-commerce,Menentukan urutan tampilan di website E-commerce,
website_sale,model,"ir.model.fields,help",website_sale.field_product_template_website_sequence,Determine the display order in the Website E-commerce,Menentukan urutan tampilan di website E-commerce,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Discount % or amounts, margins, roundings, periods, etc.","Diskon% atau jumlah, margin, pembulatan, periode, dll.",
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_display_name,Display Name,Nama Tampilan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_display_name,Display Name,Nama Tampilan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_display_name,Display Name,Nama Tampilan,
website_sale,selection,"product.template,availability",0,Display Nothing,Tidak Menampilkan apa-apa,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,47,Drag this website block and drop it in your page.,Seret blok situs web ini dan letakkan di halaman Anda.,openerp-web
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_pricelist_code,E-commerce Promotional Code,Kode Promosi E-commerce,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Ease the product browsing with:,Kemudahan penelusuran produk dengan :,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,27,Edit the price of this product by clicking on the amount.,Mengedit harga produk ini dengan mengklik jumlahnya.,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.address_kanban,Edit this address,Edit alamat ini,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Edit your payment policies and security to reassure your visitors,Edit kebijakan pembayaran dan keamanan Anda untuk meyakinkan pengunjung Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Email,E-mail,
website_sale,model,"ir.model.fields,help",website_sale.field_website_config_settings_order_mail_template,Email sent to customer at the end of the checkout process,Email dikirim ke pelanggan di akhir proses pembayaran,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,19,Enter a name for your new product,Masukkan nama untuk produk baru Anda,openerp-web
website_sale,code,addons/website_sale/models/product.py,90,Error ! You cannot create recursive categories.,"Kesalahan
Anda tidak bisa membuat template akun secara rekursif",
website_sale,model,"ir.ui.view,arch_db",website_sale.extra_info_option,"Extra Info<span class=""chevron""/>","Info Tambahan <span class=""chevron""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.extra_info,Extra Step,Langkah Ekstra,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery_fedex,Fedex integration,FedEx integrasi,
website_sale,model,"ir.model,name",website_sale.model_ir_model_fields,Fields,Fields,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,62,Follow the steps and advices in the Odoo Planner to deploy your e-Commerce website in no time!,Ikuti langkah-langkah dan saran di Odoo Planner untuk menyebarkan situs web e-Commerce Anda dalam waktu singkat !,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Free and no setup,Gratis dan tanpa penyiapan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Free delivery (see Delivery Strategy section),Pengiriman gratis (lihat bagian Strategi Pengiriman),
website_sale,model,"ir.ui.view,arch_db",website_sale.view_sales_order_filter_ecommerce,From Website,Dari Website,
website_sale,model,"ir.ui.view,arch_db",website_sale.extra_info,Give us your feedback...,Beri kami tanggapan Anda ...,
website_sale,model,"ir.model.fields,help",website_sale.field_website_config_settings_module_portal,Give your customers access to their documents.,Mengizikan pelanggan akses ke dokomennya,
website_sale,model,"ir.model.fields,help",website_sale.field_product_public_category_sequence,Gives the sequence order when displaying a list of product categories.,Memberikan perintah urutan ketika menampilkan daftar kategori produk.,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Go through the checkout process and make sure every single step is tailored to your activity:,Lakukan proses pembayaran dan pastikan setiap langkah disesuaikan dengan aktivitas Anda :,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_html_class,HTML Classes,Kelas HTML,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_attribute_value_html_color,HTML Color Index,Indeks warna,
website_sale,model,"ir.model,name",website_sale.model_ir_http,HTTP routing,Perutean HTTP,
website_sale,model,"ir.ui.view,arch_db",website_sale.reduction_code,Have a coupon code? Fill in this field and apply.,Memiliki kode kupon? Isi bidang ini dan menerapkan.,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Here are <strong>some pros and cons</strong> to help you decide:<br/>,Di sini adalah <strong>beberapa pro dan kontra</strong> untuk membantu Anda memutuskan:<br/>,
website_sale,model,"ir.model.fields,help",website_sale.field_product_attribute_value_html_color,Here you can set a specific HTML color index (e.g. #ff0000) to display the color on the website if the attibute type is 'Color'.,Di sini Anda dapat mengatur indeks warna HTML tertentu (misalnya # ff0000) untuk menampilkan warna pada website jika jenis attibute adalah 'Color'.,
website_sale,selection,"product.attribute,type",0,Hidden,tersembunyi,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_sale_note,I agree to the,Saya setuju dengan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_id,ID,ID,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_id,ID,ID,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_id,ID,ID,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"If you deal with a major shipper (UPS, FedEx, DHL, etc.), activate the related connector in Odoo to compute accurate costs and print labels.","Jika Anda berurusan dengan pengirim besar (UPS, FedEx, DHL, dll.), Aktifkan konektor terkait di Odoo untuk menghitung biaya yang akurat dan label cetak.",
website_sale,model,"ir.ui.view,arch_db",website_sale.terms,"If your website or mobile apps allows users to create content and make that content public to other users, a <b>Content</b> section will inform users that they own the rights to the content they have created.<br/>The “Content” clause usually mentions that users must give you (the website or mobile app developer) a license so that you can share this content on your website/mobile app and to make it available to other users.<br/>Because the content created by users is public to other users, a DMCA notice clause (or Copyright Infringement ) section is helpful to inform users and copyright authors that, if any content is found to be a copyright infringement, you will respond to any DMCA take down notices received and you will take down the content.","Jika situs web atau aplikasi seluler Anda memungkinkan pengguna membuat konten dan menjadikan konten tersebut publik bagi pengguna lain<b>Content</b> bagian ini akan memberi tahu pengguna bahwa mereka memiliki hak atas konten yang mereka buat.<br/>Klausul Konten biasanya menyebutkan bahwa pengguna harus memberi Anda (situs web atau pengembang aplikasi seluler) lisensi sehingga Anda dapat membagikan konten ini di situs web / aplikasi seluler Anda dan membuatnya tersedia untuk pengguna lain.<br/>Karena konten yang dibuat oleh pengguna bersifat publik bagi pengguna lain, bagian klausul pemberitahuan DMCA (atau Pelanggaran Hak Cipta) berguna untuk memberi tahu pengguna dan penulis hak cipta bahwa, jika ada konten yang ditemukan sebagai pelanggaran hak cipta, Anda akan menanggapi setiap pengambilan DMCA pemberitahuan yang diterima dan Anda akan menghapus isinya. ",
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_image,Image,Gambar,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_image,Image,Gambar,
website_sale,model,"ir.ui.view,arch_db",website_sale.view_product_image_form,Image Name,Nama Gambar,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_product_image_ids,Images,Gambar,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_product_image_ids,Images,Gambar,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_template_form_view,Images,Gambar,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Imagine a new customer adds a product to cart and leaves your website because of shipping costs... Defining a good delivery strategy is difficult. You don't want to cut into your margins, but you want to remain price-competitive.","Bayangkan pelanggan baru menambahkan produk ke keranjang dan meninggalkan situs Anda karena biaya pengiriman ... Sulit untuk menentukan strategi penyampaian yang baik. Anda tidak ingin memotong margin Anda, tetapi Anda ingin tetap kompetitif dalam harga.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"In North America, prices are shown tax-excluded whatever your business is (default mode in Odoo). In most other countries, only B2B prices are tax-exluded; B2C prices being tax-included.","Di Amerika Utara, harga ditampilkan tidak termasuk pajak, apapun bisnis Anda (mode default di Odoo). Di sebagian besar negara lain, hanya harga B2B yang tidak termasuk pajak; Harga B2C termasuk pajak.",
website_sale,selection,"product.template,availability",0,In Stock,Persediaan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,In destination-based states:,Di negara bagian berdasarkan tujuan:,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Install Optional Products (cross-selling),Instal Produk Opsional (cross-selling),
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Install shipping connectors,Pasang konektor pengiriman,
website_sale,model,"ir.model.fields,help",website_sale.field_website_config_settings_module_website_sale_options,Installs *e-Commerce Optional Products*,Instal * Produk Opsional e-Commerce *,
website_sale,code,addons/website_sale/controllers/main.py,490,Invalid Email! Please enter a valid email address.,Email tidak valid! Silakan isi alamat email.,
website_sale,model,"ir.actions.act_window,name",website_sale.action_invoices_ecommerce,Invoices,tagihans,
website_sale,model,"ir.ui.menu,name",website_sale.menu_orders_invoices,Invoices,tagihans,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Isi Kulkasku merupakan sebuah website ecommerce yang memudahkan Anda dalam melakukan transaksi secara online.,Isi Kulkasku merupakan sebuah website ecommerce yang memudahkan Anda dalam melakukan transaksi secara online.,
website_sale,code,addons/website_sale/models/sale_order.py,131,It is forbidden to modify a sale order which is not in draft status,Dilarang mengubah pesanan penjualan yang tidak berstatus draf,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"It's difficult to recommend one over the others. So, simply pick the one that is more popular in your country!","Sulit untuk merekomendasikan salah satu dari yang lain. Jadi, pilih saja salah satu yang lebih populer di negara Anda!",
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Kami Hadir untuk Berbagi,Kami Hadir untuk Berbagi,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Kontak kami,Kontak kami,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image___last_update,Last Modified on,Terakhir diubah pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category___last_update,Last Modified on,Terakhir diubah pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style___last_update,Last Modified on,Terakhir diubah pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_res_partner_last_website_so_id,Last Online Sale Order,Penjualan Online Terakhir,
website_sale,model,"ir.model.fields,field_description",website_sale.field_res_users_last_website_so_id,Last Online Sale Order,Penjualan Online Terakhir,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_write_uid,Last Updated by,Terakhir diperbarui oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_write_uid,Last Updated by,Terakhir diperbarui oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_write_uid,Last Updated by,Terakhir diperbarui oleh,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_write_date,Last Updated on,Terakhir Diperbaharui pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_write_date,Last Updated on,Terakhir Diperbaharui pada,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_write_date,Last Updated on,Terakhir Diperbaharui pada,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Legal Name,Nama hukum,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Let them buy straight from catalog with:,Biarkan mereka membeli langsung dari katalog dengan:,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,List displaying,Menampilkan daftar,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Log In,Log In,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Logo,Logo,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Main Currency,Mata uang utama,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Make sure your customers can go through the shopping process in a very short time, otherwise they will leave your website. Here are some actions to tailor the process to your business.","Pastikan pelanggan Anda dapat melalui proses belanja dalam waktu yang sangat singkat, jika tidak mereka akan meninggalkan situs web Anda. Berikut beberapa tindakan untuk menyesuaikan proses dengan bisnis Anda.",
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery,Manage shipping internally,Kelola pengiriman secara internal,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_image_medium,Medium-sized image,Image menengah,
website_sale,model,"ir.model.fields,help",website_sale.field_product_public_category_image_medium,"Medium-sized image of the category. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.","Image menengah kategori. Hal ini secara otomatis diubah ukurannya sebagai gambar 128x128px, dengan rasio aspek diawetkan. Gunakan bidang ini dalam pandangan bentuk atau beberapa pandangan kanban.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,Merchant Connectors,Konektor Pedagang,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Min. qty or period,Min. qty or period,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,More Info,Info lebih lanjut,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_group_website_multiimage,Multi Images,Multi Gambar,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Multi-buy offers (2 products sold together for less than their individual price),Penawaran multi-beli (2 produk dijual bersama dengan harga kurang dari harga individualnya),
website_sale,code,addons/website_sale/static/src/js/website_sale.js,15,My Cart,Troli saya,openerp-web
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_name,Name,Nama,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_name,Name,Nama,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Name,Nama,
website_sale,model,"ir.ui.view,arch_db",website_sale.sort,Name,Nama,
website_sale,code,addons/website_sale/controllers/main.py,998,New Product,TAMBAH PRODUK BARU,
website_sale,code,addons/website_sale/static/src/js/website_sale.editor.js,18,New Product,Produk baru,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.content_new_product,New Product,TAMBAH PRODUK BARU,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,No monthly fees for standard offer,Tidak ada biaya bulanan untuk penawaran standar,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,No product defined.,Tidak ada produk didefinisikan.,
website_sale,selection,"website.config.settings,sale_delivery_settings",0,No shipping management on website,Tidak ada manajemen pengiriman di situs web,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,"No, choose another method","Tidak, pilih metode lain",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale_pricelist_form_view,None website,Tidak ada situs web,
website_sale,code,addons/website_sale/static/src/xml/website_sale.xml,12,OK,OK,openerp-web
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,52,"Once you click on <b>Save</b>, your product is updated.","Setelah Anda mengklik <b>Simpan</b>, produk Anda diperbarui.",openerp-web
website_sale,selection,"website.config.settings,group_website_multiimage",0,One image per product,Satu gambar per produk,
website_sale,selection,"website.config.settings,module_website_sale_options",0,"One-step ""add to cart""","Satu langkah ""Masukkan ke keranjang""",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Online users: we do it for you!,Pengguna online: kami melakukannya untuk Anda!,
website_sale,model,"ir.model.fields,field_description",website_sale.field_sale_order_only_services,Only Services,Hanya Layanan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_website_sale_options,Optional Products,Pilihan produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Options: warranty, software","Pilihan: garansi, perangkat lunak",
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Order,Pesanan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_order_mail_template,Order Confirmation Email,Email Konfirmasi Pesanan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_sale_order_website_order_line,Order Lines displayed on Website,Agar Garis ditampilkan di Website,
website_sale,model,"ir.model.fields,help",website_sale.field_sale_order_website_order_line,Order Lines to be displayed on the website. They should not be used for computation purpose.,Agar Garis yang akan ditampilkan di website. Mereka tidak boleh digunakan untuk tujuan perhitungan.,
website_sale,model,"ir.ui.menu,name",website_sale.menu_orders,Orders,Pesanan,
website_sale,model,"ir.ui.menu,name",website_sale.menu_orders_orders,Orders,Pesanan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_parent_id,Parent Category,Induk Kategori,
website_sale,model,"ir.model,name",website_sale.model_res_partner,Partner,Rekanan,
website_sale,code,addons/website_sale/controllers/main.py,749,Pay Now,Bayar sekarang,
website_sale,code,addons/website_sale/controllers/main.py,865,Pay Now,Bayar sekarang,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,"Pay Now <span class=""fa fa-long-arrow-right""/>","Bayar sekarang <span class=""fa fa-long-arrow-right""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,Payment,Pembayaran,
website_sale,model,"ir.model.fields,field_description",website_sale.field_sale_order_payment_acquirer_id,Payment Acquirer,Acquirer pembayaran,
website_sale,model,"ir.ui.menu,name",website_sale.menu_ecommerce_payment_acquirers,Payment Acquirers,Pembayaran Acquirers,
website_sale,model,"ir.ui.view,arch_db",website_sale.report_shop_saleorder_document,Payment Information,Informasi Pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Payment Method:,Metode Pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Payment Methods,Metode Pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Payment must be reconciled manually,Pembayaran harus direkonsiliasi secara manual,
website_sale,code,addons/website_sale/controllers/main.py,789,Payment transaction (%s) failed : <%s>,Transaksi pembayaran (%s) gagal : <%s>,
website_sale,code,addons/website_sale/controllers/main.py,783,Payment transaction failed (%s),Transaksi pembayaran gagal (%s),
website_sale,code,addons/website_sale/controllers/main.py,790,Payment transaction failed (Contact Administrator),Transaksi pembayaran gagal (Hubungi Administrator),
website_sale,model,"ir.ui.view,arch_db",website_sale.extra_info_option,"Payment<span class=""chevron""/>","pembayaran<span class=""chevron""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.wizard_checkout,"Payment<span class=""chevron""/>","pembayaran<span class=""chevron""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Phone,Telepon,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Pictures gallery:,Galeri gambar:,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart,Policies,Kebijakan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Populate Your Catalog,Isi Katalog Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Prefered by some customers,Disukai oleh beberapa pelanggan,
website_sale,code,addons/website_sale/controllers/backend.py,61,Previous Sales,Penjualan Sebelumnya,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_lines,Price,Harga,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Price,Harga,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_pricelist_ids,Price list available for this Ecommerce/Website,Daftar harga tersedia untuk Ecommerce / Situs Web ini,
